web_session_id,session_start_date_id,customer_id,source,device
7796,20240820,190,ads,mobile
7797,20250220,1267,ads,mobile
7798,20240117,146,referral,desktop
7799,20241031,803,direct,mobile
7800,20240730,0,social,mobile
7801,20250808,0,direct,mobile
7802,20250531,880,ads,desktop
7803,20250116,290,social,desktop
7804,20250713,0,direct,desktop
7805,20241005,1132,direct,desktop
7806,20250216,1474,email,mobile
7807,20240411,625,ads,mobile
7808,20240811,159,ads,desktop
7809,20241205,1347,ads,mobile
7810,20241117,1004,ads,mobile
7811,20250902,454,ads,mobile
7812,20250713,112,ads,mobile
7813,20240822,396,direct,mobile
7814,20241219,887,ads,desktop
7815,20250420,1446,direct,desktop
7816,20250310,1023,referral,mobile
7817,20241128,0,referral,mobile
7818,20250820,33,referral,mobile
7819,20240919,612,ads,desktop
7820,20250805,358,direct,mobile
7821,20250508,0,ads,mobile
7822,20240606,1325,ads,mobile
7823,20240415,1058,ads,mobile
7824,20250930,76,ads,mobile
7825,20241201,302,direct,mobile
7826,20250113,0,ads,mobile
7827,20240425,42,direct,mobile
7828,20250823,780,referral,tablet
7829,20241110,1225,ads,desktop
7830,20240819,0,direct,mobile
7831,20241118,814,ads,mobile
7832,20250310,395,direct,mobile
7833,20240313,179,referral,desktop
7834,20240908,0,direct,mobile
7835,20240408,890,ads,mobile
7836,20250606,0,referral,mobile
7837,20240909,540,ads,desktop
7838,20250615,0,ads,mobile
7839,20240113,0,email,mobile
7840,20240203,840,ads,desktop
7841,20240612,0,ads,desktop
7842,20250611,223,referral,tablet
7843,20240809,594,direct,desktop
7844,20250929,1282,direct,mobile
7845,20250627,0,referral,mobile
7846,20250613,726,ads,mobile
7847,20240521,1051,ads,mobile
7848,20250326,540,direct,mobile
7849,20240118,1174,email,mobile
7850,20240704,165,direct,mobile
7851,20240920,57,direct,desktop
7852,20250927,0,direct,desktop
7853,20250630,1456,ads,mobile
7854,20240610,720,direct,mobile
7855,20250909,1282,social,mobile
7856,20250922,1444,direct,mobile
7857,20250123,0,ads,mobile
7858,20240214,600,ads,desktop
7859,20240517,803,direct,desktop
7860,20241016,0,referral,desktop
7861,20240728,615,social,mobile
7862,20250518,0,direct,mobile
7863,20240929,427,ads,mobile
7864,20250426,0,ads,mobile
7865,20240807,0,direct,mobile
7866,20250408,514,direct,mobile
7867,20241113,941,direct,mobile
7868,20241027,835,social,mobile
7869,20240612,964,ads,mobile
7870,20250507,401,email,mobile
7871,20250509,1087,ads,mobile
7872,20250401,0,ads,tablet
7873,20240219,472,ads,mobile
7874,20250619,448,referral,desktop
7875,20241222,27,direct,mobile
7876,20250524,0,ads,desktop
7877,20250905,1058,direct,mobile
7878,20250528,0,ads,mobile
7879,20250225,0,social,mobile
7880,20240110,370,ads,mobile
7881,20250104,967,referral,mobile
7882,20241211,623,email,mobile
7883,20240302,0,direct,tablet
7884,20241123,1213,direct,desktop
7885,20250904,71,direct,desktop
7886,20241224,964,direct,mobile
7887,20250530,446,email,desktop
7888,20240119,0,ads,desktop
7889,20240102,1329,direct,mobile
7890,20250125,0,referral,desktop
7891,20250522,0,direct,mobile
7892,20240411,925,email,desktop
7893,20240630,0,direct,desktop
7894,20240622,0,ads,mobile
7895,20250629,290,email,desktop
7896,20240813,391,direct,mobile
7897,20250807,732,social,desktop
7898,20241217,0,social,mobile
7899,20240108,257,direct,mobile
7900,20240319,1027,email,mobile
7901,20250402,0,email,mobile
7902,20240416,806,direct,mobile
7903,20240608,1253,referral,desktop
7904,20250305,139,direct,desktop
7905,20240325,0,referral,mobile
7906,20250123,1282,email,desktop
7907,20240831,800,email,mobile
7908,20250227,0,direct,desktop
7909,20250215,0,direct,mobile
7910,20240411,1209,ads,desktop
7911,20240728,1229,direct,mobile
7912,20250719,372,ads,mobile
7913,20250624,0,referral,mobile
7914,20240204,122,direct,mobile
7915,20250626,1055,referral,mobile
7916,20250619,1480,direct,desktop
7917,20240905,0,referral,tablet
7918,20240116,375,social,mobile
7919,20250614,398,social,mobile
7920,20250419,0,ads,mobile
7921,20240618,1408,ads,desktop
7922,20250424,1279,ads,tablet
7923,20250630,1294,direct,mobile
7924,20240605,0,email,mobile
7925,20240812,901,direct,desktop
7926,20241011,0,referral,desktop
7927,20240612,594,ads,desktop
7928,20241217,1356,ads,mobile
7929,20250518,0,direct,mobile
7930,20240123,1019,email,desktop
7931,20241030,359,email,mobile
7932,20240626,1321,direct,desktop
7933,20250208,1138,direct,mobile
7934,20240830,0,direct,mobile
7935,20240710,570,direct,desktop
7936,20250530,0,direct,desktop
7937,20250215,0,direct,mobile
7938,20250701,752,email,mobile
7939,20240106,0,direct,desktop
7940,20240820,615,social,desktop
7941,20240712,0,social,mobile
7942,20250719,0,referral,tablet
7943,20250516,1353,ads,mobile
7944,20250922,0,social,mobile
7945,20240129,248,ads,desktop
7946,20250205,84,referral,desktop
7947,20250609,1139,ads,mobile
7948,20241201,0,direct,mobile
7949,20241030,1492,ads,mobile
7950,20240111,494,social,mobile
7951,20240409,0,direct,desktop
7952,20250728,1057,email,mobile
7953,20250812,1375,ads,mobile
7954,20240608,1043,referral,mobile
7955,20250317,1100,direct,mobile
7956,20250310,1267,direct,mobile
7957,20241113,0,referral,mobile
7958,20241214,249,ads,mobile
7959,20250915,839,direct,mobile
7960,20250711,0,direct,desktop
7961,20240724,0,social,desktop
7962,20250701,1054,direct,mobile
7963,20240517,122,ads,mobile
7964,20240515,282,email,desktop
7965,20250406,1341,referral,desktop
7966,20240330,0,referral,desktop
7967,20240507,832,direct,mobile
7968,20250205,435,direct,mobile
7969,20250128,0,ads,desktop
7970,20250929,589,social,mobile
7971,20250304,87,social,tablet
7972,20250125,154,direct,desktop
7973,20250127,0,social,mobile
7974,20250330,0,social,desktop
7975,20250805,0,ads,desktop
7976,20240415,0,direct,mobile
7977,20240323,37,ads,mobile
7978,20241224,62,ads,mobile
7979,20250119,0,ads,desktop
7980,20240410,774,direct,desktop
7981,20250918,0,ads,mobile
7982,20250528,0,ads,mobile
7983,20250208,793,direct,mobile
7984,20240719,1216,ads,mobile
7985,20250724,309,ads,mobile
7986,20240522,0,social,desktop
7987,20250628,221,referral,mobile
7988,20240619,0,ads,desktop
7989,20240328,234,ads,mobile
7990,20250724,415,email,desktop
7991,20240807,0,ads,tablet
7992,20250924,0,referral,mobile
7993,20240905,1120,direct,mobile
7994,20250607,1467,direct,mobile
7995,20240328,1392,email,mobile
7996,20240614,398,direct,desktop
7997,20240929,0,referral,tablet
7998,20241018,0,referral,mobile
7999,20240107,793,direct,mobile
8000,20240709,1025,ads,mobile
8001,20240425,0,email,desktop
8002,20240121,1207,email,mobile
8003,20240924,840,ads,mobile
8004,20250324,0,referral,desktop
8005,20240704,825,ads,tablet
8006,20240619,377,direct,mobile
8007,20240420,315,direct,mobile
8008,20241228,931,email,desktop
8009,20241020,0,referral,mobile
8010,20240120,0,direct,desktop
8011,20250528,0,social,mobile
8012,20250419,219,social,mobile
8013,20240622,1240,social,mobile
8014,20240302,129,direct,mobile
8015,20250317,0,email,mobile
8016,20240722,1025,social,mobile
8017,20241021,862,email,mobile
8018,20240916,0,referral,mobile
8019,20241227,778,direct,mobile
8020,20250630,155,direct,desktop
8021,20250506,0,direct,mobile
8022,20240820,0,referral,mobile
8023,20250626,0,ads,mobile
8024,20250207,251,ads,mobile
8025,20240713,1410,direct,mobile
8026,20250216,1137,ads,mobile
8027,20250313,473,ads,desktop
8028,20250531,0,direct,mobile
8029,20240312,135,ads,desktop
8030,20240928,557,ads,desktop
8031,20240326,0,direct,tablet
8032,20250615,1481,direct,desktop
8033,20250805,0,referral,mobile
8034,20240116,0,ads,mobile
8035,20250723,0,direct,mobile
8036,20250307,564,email,mobile
8037,20250512,0,ads,desktop
8038,20250604,0,social,desktop
8039,20250515,1215,email,mobile
8040,20241005,884,ads,mobile
8041,20250108,426,ads,mobile
8042,20240129,1346,ads,mobile
8043,20250713,834,ads,mobile
8044,20250801,964,email,mobile
8045,20241119,216,referral,tablet
8046,20250311,548,referral,mobile
8047,20241213,3,direct,desktop
8048,20240310,1042,ads,tablet
8049,20250920,751,social,desktop
8050,20240101,0,referral,mobile
8051,20241008,0,email,desktop
8052,20250104,0,referral,mobile
8053,20240416,510,direct,desktop
8054,20241026,1093,direct,mobile
8055,20240811,157,direct,mobile
8056,20250421,577,direct,desktop
8057,20240717,120,email,tablet
8058,20250227,1451,ads,tablet
8059,20250128,870,direct,mobile
8060,20250127,0,social,desktop
8061,20250429,0,social,mobile
8062,20250701,882,ads,desktop
8063,20250908,1384,social,desktop
8064,20250706,0,referral,desktop
8065,20250912,0,direct,mobile
8066,20250928,175,direct,tablet
8067,20250825,898,email,mobile
8068,20240920,1344,social,mobile
8069,20250416,277,direct,mobile
8070,20241116,0,email,mobile
8071,20250211,911,ads,mobile
8072,20250430,1286,direct,tablet
8073,20250128,1140,referral,mobile
8074,20240130,492,social,mobile
8075,20240609,0,email,desktop
8076,20240222,648,direct,mobile
8077,20241025,0,direct,mobile
8078,20240901,0,social,mobile
8079,20250912,0,direct,mobile
8080,20240305,1490,direct,mobile
8081,20240406,898,direct,mobile
8082,20240321,0,direct,mobile
8083,20240714,547,referral,mobile
8084,20240726,954,referral,mobile
8085,20250629,0,social,mobile
8086,20240129,255,email,mobile
8087,20240316,6,ads,mobile
8088,20250507,1293,referral,tablet
8089,20250220,205,ads,desktop
8090,20240727,1081,ads,mobile
8091,20240320,53,referral,mobile
8092,20250509,488,ads,tablet
8093,20250529,0,ads,mobile
8094,20240509,0,ads,mobile
8095,20250126,0,email,mobile
8096,20250727,0,email,desktop
8097,20240622,0,ads,mobile
8098,20250325,0,ads,mobile
8099,20250603,1056,referral,tablet
8100,20250502,489,ads,tablet
8101,20240506,0,direct,desktop
8102,20250212,0,ads,desktop
8103,20250615,0,ads,desktop
8104,20240902,0,social,desktop
8105,20241111,0,ads,mobile
8106,20240802,757,social,mobile
8107,20241017,514,referral,mobile
8108,20240525,0,referral,mobile
8109,20250814,1498,ads,tablet
8110,20240822,496,direct,mobile
8111,20250801,0,direct,mobile
8112,20250812,1180,direct,mobile
8113,20240129,412,social,mobile
8114,20250302,639,referral,mobile
8115,20240426,281,email,mobile
8116,20240830,0,ads,mobile
8117,20250219,0,direct,desktop
8118,20240830,1155,referral,mobile
8119,20241204,1470,social,desktop
8120,20240630,1154,email,mobile
8121,20240810,0,direct,mobile
8122,20240928,731,direct,mobile
8123,20240426,1091,ads,desktop
8124,20250401,976,direct,desktop
8125,20240602,501,direct,mobile
8126,20250205,1368,social,mobile
8127,20250829,1172,referral,tablet
8128,20240909,45,ads,mobile
8129,20250308,816,ads,mobile
8130,20250224,0,social,mobile
8131,20250524,0,ads,mobile
8132,20241025,0,ads,mobile
8133,20241111,1046,direct,tablet
8134,20250901,0,referral,mobile
8135,20241030,1072,email,mobile
8136,20240817,0,ads,mobile
8137,20250917,985,ads,desktop
8138,20240903,0,social,desktop
8139,20250314,1266,ads,desktop
8140,20250702,1499,email,desktop
8141,20240804,176,referral,mobile
8142,20250823,0,direct,mobile
8143,20250130,0,referral,mobile
8144,20240917,819,email,tablet
8145,20241027,0,ads,desktop
8146,20241110,560,direct,desktop
8147,20241217,584,social,mobile
8148,20250803,1015,email,mobile
8149,20240722,0,direct,mobile
8150,20240311,1054,social,mobile
8151,20240108,0,referral,mobile
8152,20250623,604,direct,mobile
8153,20250221,431,social,mobile
8154,20250218,181,direct,desktop
8155,20240414,181,direct,desktop
8156,20250429,513,ads,mobile
8157,20240622,365,referral,mobile
8158,20240118,761,ads,mobile
8159,20240129,1462,ads,tablet
8160,20240221,1338,social,tablet
8161,20250105,0,referral,desktop
8162,20240725,27,direct,mobile
8163,20240602,1423,ads,mobile
8164,20250815,918,direct,mobile
8165,20240524,1283,direct,mobile
8166,20240413,1110,referral,mobile
8167,20240924,0,ads,mobile
8168,20240904,479,email,mobile
8169,20240403,1089,direct,desktop
8170,20250516,1244,social,desktop
8171,20250513,1485,referral,desktop
8172,20240310,1015,ads,mobile
8173,20240127,0,ads,mobile
8174,20250610,327,social,desktop
8175,20250407,0,ads,mobile
8176,20240428,0,email,mobile
8177,20240807,99,direct,mobile
8178,20240309,0,referral,mobile
8179,20240925,53,social,mobile
8180,20240120,1299,referral,desktop
8181,20250430,390,ads,desktop
8182,20240608,916,referral,tablet
8183,20240302,1256,social,desktop
8184,20250125,716,ads,mobile
8185,20240515,818,ads,tablet
8186,20250620,443,direct,mobile
8187,20250711,376,direct,mobile
8188,20250524,0,ads,mobile
8189,20241216,1399,email,mobile
8190,20250805,0,direct,mobile
8191,20241205,0,referral,mobile
8192,20250613,0,ads,mobile
8193,20240402,72,direct,tablet
8194,20240725,781,direct,mobile
8195,20240117,1439,ads,mobile
8196,20240706,1324,direct,mobile
8197,20250219,0,referral,desktop
8198,20250401,1149,email,mobile
8199,20240905,0,email,tablet
8200,20240205,0,direct,mobile
8201,20241113,0,ads,mobile
8202,20250112,0,direct,desktop
8203,20250404,0,social,desktop
8204,20250108,171,social,mobile
8205,20240604,870,ads,mobile
8206,20241016,1105,referral,desktop
8207,20250720,385,direct,mobile
8208,20250524,1356,ads,desktop
8209,20240516,748,referral,desktop
8210,20241028,0,ads,mobile
8211,20250116,0,email,mobile
8212,20240327,1121,direct,mobile
8213,20240127,763,direct,mobile
8214,20250715,0,ads,mobile
8215,20250627,0,direct,mobile
8216,20240901,0,direct,mobile
8217,20240215,0,ads,mobile
8218,20250928,184,ads,desktop
8219,20241218,975,direct,mobile
8220,20240908,0,social,mobile
8221,20250602,1017,direct,desktop
8222,20250830,407,social,desktop
8223,20250117,0,direct,mobile
8224,20250317,0,direct,mobile
8225,20250203,58,referral,desktop
8226,20240930,1469,ads,desktop
8227,20241225,756,ads,tablet
8228,20250227,488,ads,mobile
8229,20241228,0,ads,mobile
8230,20250324,1098,direct,desktop
8231,20250409,7,direct,tablet
8232,20240905,1186,direct,mobile
8233,20250206,0,ads,mobile
8234,20250219,0,email,mobile
8235,20241224,722,referral,mobile
8236,20240305,281,direct,mobile
8237,20240308,0,direct,mobile
8238,20250321,163,ads,mobile
8239,20250511,310,ads,desktop
8240,20240110,0,direct,mobile
8241,20240421,745,direct,desktop
8242,20240503,995,ads,mobile
8243,20250530,0,ads,mobile
8244,20240618,0,direct,mobile
8245,20240531,0,direct,mobile
8246,20240125,0,referral,mobile
8247,20240123,0,ads,tablet
8248,20250315,648,ads,desktop
8249,20250129,1281,email,mobile
8250,20250419,66,referral,desktop
8251,20241215,1268,ads,desktop
8252,20241001,1222,social,desktop
8253,20240905,584,email,mobile
8254,20241229,0,ads,mobile
8255,20240711,1014,direct,mobile
8256,20241204,0,email,mobile
8257,20250823,0,direct,mobile
8258,20240423,0,ads,mobile
8259,20250719,0,referral,mobile
8260,20250321,1108,ads,mobile
8261,20250624,471,direct,desktop
8262,20250123,795,ads,desktop
8263,20250821,0,social,mobile
8264,20240412,591,direct,mobile
8265,20250411,115,referral,mobile
8266,20240325,1151,direct,desktop
8267,20240624,1152,ads,mobile
8268,20250716,1016,email,desktop
8269,20240721,113,ads,mobile
8270,20240621,1495,direct,mobile
8271,20241130,0,direct,desktop
8272,20250824,0,direct,desktop
8273,20250719,0,direct,tablet
8274,20240314,226,direct,mobile
8275,20240103,1198,direct,mobile
8276,20250104,0,referral,mobile
8277,20250622,0,direct,desktop
8278,20250310,0,ads,mobile
8279,20241225,805,ads,mobile
8280,20240720,1108,social,mobile
8281,20240613,1355,email,desktop
8282,20240415,0,ads,mobile
8283,20250411,569,direct,tablet
8284,20241018,1343,ads,desktop
8285,20250227,0,direct,mobile
8286,20240205,222,referral,mobile
8287,20240116,1304,direct,mobile
8288,20240819,1447,direct,tablet
8289,20240113,50,social,mobile
8290,20250613,0,ads,mobile
8291,20250114,1490,email,mobile
8292,20241213,0,direct,mobile
8293,20240506,1243,referral,desktop
8294,20240512,0,direct,mobile
8295,20250324,265,ads,mobile
8296,20241226,540,ads,mobile
8297,20240504,525,direct,mobile
8298,20250925,584,ads,mobile
8299,20250519,131,ads,mobile
8300,20250116,195,ads,mobile
8301,20250719,1490,direct,desktop
8302,20240628,864,referral,mobile
8303,20240524,523,referral,desktop
8304,20240416,896,social,mobile
8305,20240907,0,referral,mobile
8306,20250929,521,referral,tablet
8307,20240618,0,email,desktop
8308,20240118,0,ads,mobile
8309,20240629,538,referral,mobile
8310,20241021,0,referral,desktop
8311,20250405,1302,direct,mobile
8312,20240525,323,ads,mobile
8313,20250108,159,referral,tablet
8314,20240819,1086,direct,mobile
8315,20240911,0,direct,mobile
8316,20250423,102,ads,mobile
8317,20240707,1229,direct,mobile
8318,20250601,47,email,mobile
8319,20241020,1093,ads,desktop
8320,20240921,0,social,mobile
8321,20250705,980,ads,mobile
8322,20240624,886,ads,desktop
8323,20250711,0,ads,mobile
8324,20250731,1147,ads,mobile
8325,20240928,520,direct,desktop
8326,20240118,0,direct,mobile
8327,20240423,1237,direct,mobile
8328,20240326,982,ads,mobile
8329,20241126,0,email,tablet
8330,20241012,879,ads,mobile
8331,20241101,227,direct,mobile
8332,20240124,0,referral,mobile
8333,20250726,0,ads,mobile
8334,20240222,1027,ads,mobile
8335,20240806,454,ads,mobile
8336,20250220,578,ads,mobile
8337,20250318,381,referral,mobile
8338,20250620,80,referral,desktop
8339,20240214,0,ads,desktop
8340,20240917,960,direct,mobile
8341,20250915,0,direct,mobile
8342,20240214,0,referral,desktop
8343,20240712,254,ads,desktop
8344,20240723,0,referral,desktop
8345,20240830,0,ads,mobile
8346,20250304,0,direct,mobile
8347,20250113,1208,direct,desktop
8348,20240807,0,direct,mobile
8349,20250606,830,ads,mobile
8350,20240307,712,direct,desktop
8351,20250502,1340,direct,mobile
8352,20250126,984,direct,desktop
8353,20240320,0,social,desktop
8354,20241216,0,direct,desktop
8355,20241212,0,social,mobile
8356,20240405,1193,direct,mobile
8357,20240315,135,direct,mobile
8358,20250621,0,ads,mobile
8359,20250418,545,direct,mobile
8360,20240807,660,ads,mobile
8361,20240720,890,direct,mobile
8362,20240528,890,direct,mobile
8363,20250423,812,ads,desktop
8364,20250324,1054,direct,mobile
8365,20250906,555,direct,tablet
8366,20241009,38,referral,mobile
8367,20240829,1405,referral,mobile
8368,20240522,0,ads,mobile
8369,20241111,1486,ads,mobile
8370,20240606,39,direct,mobile
8371,20240409,139,referral,mobile
8372,20250203,0,direct,mobile
8373,20250926,0,direct,mobile
8374,20250225,0,direct,mobile
8375,20250904,0,social,mobile
8376,20250804,1300,email,mobile
8377,20240711,1438,email,mobile
8378,20250323,0,email,desktop
8379,20240721,0,direct,mobile
8380,20240726,833,ads,mobile
8381,20241129,598,referral,mobile
8382,20240901,0,ads,mobile
8383,20250923,0,direct,mobile
8384,20250205,654,ads,mobile
8385,20240906,0,direct,desktop
8386,20250829,491,direct,mobile
8387,20250529,968,direct,mobile
8388,20250824,1388,ads,mobile
8389,20250311,0,direct,mobile
8390,20241105,543,ads,desktop
8391,20240123,849,ads,mobile
8392,20240414,429,referral,mobile
8393,20240720,0,social,desktop
8394,20240819,882,social,mobile
8395,20250422,591,direct,mobile
8396,20250217,547,email,mobile
8397,20240427,770,ads,desktop
8398,20240513,1212,ads,mobile
8399,20250325,0,direct,mobile
8400,20241008,1398,direct,desktop
8401,20241127,1421,direct,desktop
8402,20241124,294,referral,mobile
8403,20250103,0,direct,mobile
8404,20241104,1104,direct,desktop
8405,20240409,539,ads,mobile
8406,20240127,0,ads,mobile
8407,20240110,80,social,desktop
8408,20241205,299,direct,desktop
8409,20250712,1029,ads,desktop
8410,20250303,0,ads,desktop
8411,20240120,0,direct,mobile
8412,20250524,0,direct,mobile
8413,20240827,674,direct,mobile
8414,20250921,0,email,mobile
8415,20240309,212,email,desktop
8416,20240514,1159,direct,mobile
8417,20241025,1431,referral,desktop
8418,20240417,0,ads,tablet
8419,20240702,1473,ads,desktop
8420,20250309,571,direct,mobile
8421,20240724,0,referral,mobile
8422,20240525,1092,email,mobile
8423,20240707,256,referral,mobile
8424,20240913,1410,referral,mobile
8425,20240519,1422,ads,desktop
8426,20250928,1304,referral,desktop
8427,20240505,0,ads,mobile
8428,20240506,756,direct,desktop
8429,20240329,1007,direct,mobile
8430,20240127,243,ads,mobile
8431,20250120,0,referral,mobile
8432,20250115,90,ads,desktop
8433,20240807,1397,direct,mobile
8434,20241128,874,referral,mobile
8435,20240529,840,referral,mobile
8436,20240830,271,direct,mobile
8437,20240314,0,direct,mobile
8438,20241002,350,ads,mobile
8439,20240201,934,ads,desktop
8440,20240513,1431,direct,desktop
8441,20241201,0,ads,tablet
8442,20240802,137,direct,mobile
8443,20241217,1096,ads,mobile
8444,20240827,956,email,mobile
8445,20250301,0,direct,mobile
8446,20250206,0,referral,mobile
8447,20240502,994,referral,mobile
8448,20241206,169,direct,mobile
8449,20241107,500,ads,mobile
8450,20240819,1214,direct,mobile
8451,20241015,925,direct,mobile
8452,20240718,729,ads,desktop
8453,20250405,0,direct,mobile
8454,20240629,974,ads,mobile
8455,20240128,1045,referral,desktop
8456,20241220,153,social,mobile
8457,20240729,0,referral,desktop
8458,20250425,1383,email,tablet
8459,20250303,1330,ads,mobile
8460,20240125,819,social,mobile
8461,20240412,0,ads,mobile
8462,20240308,727,direct,desktop
8463,20250813,0,direct,mobile
8464,20240428,404,ads,mobile
8465,20240214,984,social,mobile
8466,20250529,0,social,mobile
8467,20240927,0,ads,mobile
8468,20241231,747,ads,mobile
8469,20240308,0,ads,desktop
8470,20250119,326,direct,mobile
8471,20250422,0,direct,mobile
8472,20250907,0,direct,mobile
8473,20240822,0,ads,desktop
8474,20250825,0,ads,mobile
8475,20250706,742,social,mobile
8476,20241103,1045,ads,mobile
8477,20241224,0,email,mobile
8478,20241228,874,ads,mobile
8479,20240406,711,ads,mobile
8480,20240720,0,referral,desktop
8481,20241113,1297,referral,mobile
8482,20250721,1059,direct,mobile
8483,20250615,0,direct,mobile
8484,20240117,281,ads,mobile
8485,20250728,1159,ads,mobile
8486,20241111,0,social,mobile
8487,20250520,0,direct,desktop
8488,20240922,995,referral,tablet
8489,20240429,0,direct,mobile
8490,20241003,633,ads,desktop
8491,20241008,918,ads,mobile
8492,20240113,0,ads,desktop
8493,20241018,0,ads,mobile
8494,20250318,1129,ads,mobile
8495,20240518,474,direct,mobile
8496,20240929,865,direct,mobile
8497,20250914,1473,ads,desktop
8498,20241024,0,social,mobile
8499,20240116,1058,ads,mobile
8500,20250907,897,ads,desktop
8501,20240323,0,direct,tablet
8502,20240330,999,social,mobile
8503,20250513,734,direct,mobile
8504,20250523,802,social,desktop
8505,20250619,0,ads,desktop
8506,20241212,291,email,desktop
8507,20250818,1416,direct,desktop
8508,20240929,583,email,desktop
8509,20240417,1497,direct,desktop
8510,20240330,0,referral,mobile
8511,20240627,1453,social,mobile
8512,20250509,0,ads,mobile
8513,20250603,1185,ads,mobile
8514,20250528,1104,ads,mobile
8515,20240412,927,ads,mobile
8516,20240816,0,ads,mobile
8517,20250817,1264,ads,mobile
8518,20241119,1376,social,desktop
8519,20250501,0,referral,tablet
8520,20240909,245,direct,desktop
8521,20241205,254,direct,mobile
8522,20250831,1396,direct,mobile
8523,20241204,166,ads,mobile
8524,20250320,813,ads,mobile
8525,20241127,176,social,mobile
8526,20240507,0,referral,desktop
8527,20250319,0,ads,mobile
8528,20240603,0,ads,mobile
8529,20240531,0,ads,mobile
8530,20240314,0,direct,mobile
8531,20241024,0,social,mobile
8532,20250818,0,referral,desktop
8533,20250627,1180,ads,mobile
8534,20240128,33,referral,desktop
8535,20240530,0,social,desktop
8536,20241213,623,ads,desktop
8537,20250123,0,direct,desktop
8538,20250706,591,ads,desktop
8539,20240329,239,direct,tablet
8540,20250418,700,referral,desktop
8541,20240920,1295,referral,mobile
8542,20240608,1199,direct,mobile
8543,20240914,377,direct,mobile
8544,20240120,359,direct,mobile
8545,20250821,0,ads,mobile
8546,20241211,1208,referral,desktop
8547,20240525,387,direct,tablet
8548,20240218,808,referral,desktop
8549,20240512,408,social,mobile
8550,20240308,0,ads,mobile
8551,20240304,0,direct,desktop
8552,20241225,1143,direct,desktop
8553,20250909,0,email,mobile
8554,20250124,549,direct,mobile
8555,20240807,829,ads,desktop
8556,20240413,0,ads,mobile
8557,20250612,0,referral,mobile
8558,20241123,0,ads,desktop
8559,20241224,204,direct,mobile
8560,20241229,374,social,mobile
8561,20240320,1344,direct,desktop
8562,20250307,1151,ads,tablet
8563,20241130,1100,email,mobile
8564,20241002,0,direct,mobile
8565,20240402,163,social,tablet
8566,20240228,0,social,desktop
8567,20240504,790,direct,mobile
8568,20250506,477,social,mobile
8569,20240317,271,direct,mobile
8570,20241101,0,referral,mobile
8571,20240921,0,ads,desktop
8572,20240602,101,referral,mobile
8573,20240723,786,ads,desktop
8574,20240720,479,email,desktop
8575,20250828,776,referral,mobile
8576,20250824,336,direct,mobile
8577,20241227,140,social,desktop
8578,20250318,704,referral,mobile
8579,20240420,439,ads,desktop
8580,20240713,836,ads,mobile
8581,20241010,828,social,desktop
8582,20241209,0,social,desktop
8583,20241123,736,ads,mobile
8584,20240611,0,direct,mobile
8585,20250126,1412,referral,mobile
8586,20250923,0,referral,desktop
8587,20240404,0,ads,mobile
8588,20240325,1216,direct,desktop
8589,20250306,0,ads,desktop
8590,20250203,698,direct,desktop
8591,20241225,0,direct,mobile
8592,20250523,0,ads,mobile
8593,20250724,1062,ads,mobile
8594,20250608,219,referral,tablet
8595,20240625,0,direct,desktop
8596,20250716,642,email,desktop
8597,20240625,1084,direct,desktop
8598,20240503,0,direct,mobile
8599,20250216,1084,direct,mobile
8600,20240130,0,direct,desktop
8601,20240715,316,direct,mobile
8602,20241021,55,social,mobile
8603,20241121,611,ads,mobile
8604,20240305,1499,referral,tablet
8605,20250422,233,ads,mobile
8606,20250323,1436,direct,mobile
8607,20240812,0,direct,mobile
8608,20240818,0,ads,mobile
8609,20250905,514,ads,desktop
8610,20240819,1071,ads,mobile
8611,20240215,1332,referral,mobile
8612,20240328,274,ads,mobile
8613,20240930,0,ads,desktop
8614,20250422,0,ads,mobile
8615,20250825,0,ads,mobile
8616,20241110,382,direct,desktop
8617,20250402,1433,direct,mobile
8618,20241220,0,referral,mobile
8619,20240503,1488,social,mobile
8620,20250906,192,ads,mobile
8621,20241118,210,social,mobile
8622,20240121,511,referral,desktop
8623,20250625,46,ads,mobile
8624,20250406,600,direct,mobile
8625,20241018,0,email,mobile
8626,20240326,1251,ads,mobile
8627,20250421,132,ads,mobile
8628,20240311,1422,referral,mobile
8629,20241125,764,social,mobile
8630,20241018,567,email,desktop
8631,20250309,0,direct,mobile
8632,20240120,433,referral,mobile
8633,20250104,1076,direct,mobile
8634,20250107,0,direct,desktop
8635,20240404,0,direct,mobile
8636,20240531,681,direct,mobile
8637,20240906,0,ads,mobile
8638,20240928,448,ads,mobile
8639,20250122,152,email,mobile
8640,20241220,0,ads,tablet
8641,20250510,1481,referral,mobile
8642,20241225,518,direct,mobile
8643,20250715,66,referral,mobile
8644,20240127,1064,direct,desktop
8645,20250607,0,direct,tablet
8646,20240921,1001,ads,desktop
8647,20250610,0,referral,mobile
8648,20250915,0,referral,mobile
8649,20250701,1366,ads,mobile
8650,20250112,201,ads,tablet
8651,20250624,0,direct,desktop
8652,20241107,0,ads,desktop
8653,20250217,0,ads,tablet
8654,20240818,779,ads,mobile
8655,20240125,195,email,mobile
8656,20241216,0,direct,desktop
8657,20250307,306,referral,mobile
8658,20250719,989,referral,desktop
8659,20241005,842,direct,desktop
8660,20240820,1232,direct,mobile
8661,20240508,898,direct,desktop
8662,20240614,582,email,mobile
8663,20241122,779,direct,desktop
8664,20240106,991,email,mobile
8665,20240701,698,ads,mobile
8666,20250106,1064,referral,desktop
